,image_name,Good,Usable,Reject
8370,10492_left,0.026181482,0.06612667,0.9278828
8371,10492_right,0.0258331,0.043192655,0.94935477
8372,10495_left,0.04629847,0.8043997,0.12879649
8373,10495_right,0.04948741,0.9293527,0.06231211
8374,10501_left,0.9875572,0.009990737,0.008275593
8375,10501_right,0.987591,0.009965,0.008266315
8376,10502_left,0.7376828,0.21384805,0.021838445
8377,10502_right,0.98754275,0.010009185,0.008262309
8378,10503_left,0.022649642,0.11748716,0.90740705
8379,10503_right,0.024602508,0.039558414,0.9537396
8380,10504_left,0.04365426,0.8200835,0.124967985
8381,10504_right,0.06418798,0.928811,0.042157702
8382,10510_left,0.049851924,0.9420282,0.050535876
8383,10510_right,0.04493159,0.94865674,0.050083417
8384,10511_left,0.029581446,0.8584978,0.17343058
8385,10511_right,0.98759127,0.009964858,0.008266381
8386,10513_left,0.030836357,0.63712925,0.34044975
8387,10513_right,0.0856956,0.9042784,0.04731514
8388,10515_left,0.032070186,0.74673384,0.28652358
8389,10515_right,0.79222053,0.1935544,0.020364586
8390,10521_left,0.06688654,0.92167324,0.046862505
8391,10521_right,0.0383633,0.84788775,0.12494417
8392,10523_left,0.98759127,0.00996484,0.008266409
8393,10523_right,0.9875854,0.009960719,0.008270788
8394,10529_left,0.98651564,0.010931563,0.008306955
8395,10529_right,0.98758125,0.009973527,0.008266768
8396,10534_left,0.024776157,0.038898185,0.95411354
8397,10534_right,0.121217474,0.8407915,0.047875855
8398,10541_left,0.98758996,0.009965799,0.008266831
8399,10541_right,0.9875888,0.009966886,0.008266487
8400,10542_left,0.043547213,0.8676596,0.10528454
8401,10542_right,0.051158175,0.8793909,0.085699454
8402,10545_left,0.024720557,0.039076857,0.9541834
8403,10545_right,0.022997236,0.09147523,0.9201742
8404,10548_left,0.043902457,0.9465074,0.05257186
8405,10548_right,0.984602,0.012481557,0.008663359
8406,10550_left,0.04333336,0.9490141,0.051790763
8407,10550_right,0.98588365,0.011279494,0.008526443
8408,10551_left,0.034178924,0.71725726,0.30933586
8409,10551_right,0.022696044,0.067094766,0.9348809
8410,10552_left,0.06258979,0.8513135,0.0839281
8411,10552_right,0.1400536,0.7918421,0.06088178
8412,10553_left,0.98759115,0.009964895,0.008266409
8413,10553_right,0.025020134,0.038805056,0.9538169
8414,10558_left,0.9875765,0.009954787,0.008277526
8415,10558_right,0.98748827,0.009917888,0.008338392
8416,10560_left,0.98758835,0.009963512,0.008268293
8417,10560_right,0.987587,0.0099621015,0.008269548
8418,10562_left,0.98656344,0.010873196,0.0083279535
8419,10562_right,0.98758763,0.009968048,0.008266475
8420,10563_left,0.9836075,0.013825648,0.007452305
8421,10563_right,0.98759127,0.009964863,0.008266386
8422,10566_left,0.046174552,0.9465579,0.050541118
8423,10566_right,0.6936381,0.27187136,0.018892353
8424,10567_left,0.02464125,0.039021973,0.95433027
8425,10567_right,0.03817472,0.91927755,0.07927464
8426,10568_left,0.03379936,0.24085756,0.71943873
8427,10568_right,0.06676009,0.8970258,0.05896281
8428,10569_left,0.024663284,0.038932968,0.9544004
8429,10569_right,0.048425466,0.38183856,0.45873058
8430,10570_left,0.024792869,0.039669555,0.95349115
8431,10570_right,0.024666341,0.038998805,0.95434713
8432,10579_left,0.3869494,0.5621488,0.02780289
8433,10579_right,0.93119246,0.06226531,0.010070483
8434,10583_left,0.33097658,0.6673195,0.02415376
8435,10583_right,0.2971519,0.6988544,0.034642734
8436,10585_left,0.987591,0.009964792,0.008266519
8437,10585_right,0.98758984,0.0099648675,0.008267179
8438,10587_left,0.02468003,0.040591218,0.9527038
8439,10587_right,0.39125758,0.6142848,0.025587913
8440,10592_left,0.041335393,0.9182214,0.0723723
8441,10592_right,0.037004344,0.9225711,0.07991833
8442,10594_left,0.02467755,0.039560333,0.95386094
8443,10594_right,0.9872908,0.010292389,0.008110193
8444,10603_left,0.7724724,0.14339823,0.05268605
8445,10603_right,0.91367877,0.05894712,0.018793758
8446,10605_left,0.024546346,0.4325065,0.5295136
8447,10605_right,0.05114902,0.93790174,0.05161054
8448,10606_left,0.9875909,0.009964966,0.008266425
8449,10606_right,0.98759115,0.009964811,0.008266448
8450,10608_left,0.053481292,0.9377739,0.047275435
8451,10608_right,0.09787447,0.8357771,0.05827918
8452,10610_left,0.093352325,0.9005502,0.033549793
8453,10610_right,0.98759127,0.009964881,0.008266381
8454,10612_left,0.043284994,0.94945973,0.051535252
8455,10612_right,0.04331252,0.9503642,0.050900076
8456,10614_left,0.8270467,0.15785623,0.01412655
8457,10614_right,0.092222005,0.89465374,0.042071313
8458,10616_left,0.025269566,0.042331103,0.9490206
8459,10616_right,0.9875909,0.00996515,0.008266323
8460,10619_left,0.085203,0.8972524,0.046641324
8461,10619_right,0.08025458,0.8964809,0.051724393
8462,10622_left,0.024401564,0.06701436,0.9258873
8463,10622_right,0.023794413,0.32709885,0.6993488
8464,10623_left,0.024677442,0.038950983,0.9543507
8465,10623_right,0.08398396,0.75727665,0.13808817
8466,10624_left,0.8909699,0.07776154,0.031373966
8467,10624_right,0.89306027,0.073449954,0.037478495
8468,10626_left,0.023716317,0.054116048,0.94429004
8469,10626_right,0.044473156,0.9411105,0.05673098
8470,10629_left,0.04405932,0.935397,0.05999975
8471,10629_right,0.043599166,0.95013165,0.050794266
8472,10634_left,0.0247248,0.039373234,0.95388556
8473,10634_right,0.98744756,0.010053033,0.008311045
8474,10636_left,0.9874626,0.009988265,0.008336441
8475,10636_right,0.98749894,0.009931546,0.008327746
8476,10640_left,0.024664449,0.038928676,0.95440185
8477,10640_right,0.98625445,0.010906123,0.008764291
8478,10643_left,0.04694454,0.9410452,0.05502822
8479,10643_right,0.04321063,0.9476304,0.053043246
8480,10644_left,0.98662704,0.0106986975,0.008499581
8481,10644_right,0.90835357,0.092562534,0.008510707
8482,10645_left,0.02461377,0.039630517,0.9538583
8483,10645_right,0.020970682,0.3125926,0.7620508
8484,10646_left,0.25032508,0.7281362,0.025391174
8485,10646_right,0.97985244,0.016457729,0.009450126
8486,10647_left,0.96048975,0.031465787,0.0122124525
8487,10647_right,0.987591,0.009965,0.008266425
8488,10649_left,0.041360997,0.9319461,0.06917477
8489,10649_right,0.038460072,0.8028123,0.20826516
8490,10650_left,0.9356766,0.05038266,0.016970102
8491,10650_right,0.9773227,0.018989239,0.009194654
8492,10651_left,0.024705973,0.039294828,0.9539975
8493,10651_right,0.02494186,0.041910145,0.9509481
8494,10653_left,0.035518155,0.10006544,0.8517301
8495,10653_right,0.04783064,0.1564742,0.75516194
8496,10657_left,0.98759127,0.0099648535,0.008266386
8497,10657_right,0.9875864,0.00996325,0.008270491
8498,10658_left,0.661243,0.33822656,0.0092530465
8499,10658_right,0.9875902,0.009965643,0.0082664285
8500,10660_left,0.98759127,0.00996483,0.008266405
8501,10660_right,0.9628284,0.034985956,0.0071152477
8502,10664_left,0.0423142,0.94662356,0.05420763
8503,10664_right,0.062188737,0.9191336,0.056284703
8504,10666_left,0.078519896,0.9093485,0.048491184
8505,10666_right,0.08497472,0.89682984,0.05525594
8506,10669_left,0.9500061,0.040371165,0.0109126065
8507,10669_right,0.92777723,0.060494427,0.009976932
8508,10671_left,0.09114562,0.869563,0.06736647
8509,10671_right,0.05539359,0.9086378,0.070745185
8510,10672_left,0.98707694,0.010336724,0.008438885
8511,10672_right,0.9873072,0.010169159,0.008367082
8512,10674_left,0.36238798,0.6094566,0.024458824
8513,10674_right,0.37734228,0.5799553,0.023370318
8514,10675_left,0.98738,0.0101152845,0.0083334055
8515,10675_right,0.98697937,0.01045484,0.008393275
8516,10680_left,0.050151646,0.9178346,0.068735614
8517,10680_right,0.024681885,0.039112892,0.9541921
8518,10684_left,0.0422635,0.94607896,0.05531603
8519,10684_right,0.109466456,0.8758666,0.03342046
8520,10688_left,0.043527793,0.94925714,0.05151987
8521,10688_right,0.7261906,0.25334257,0.018028606
8522,10694_left,0.024659872,0.038939178,0.9544048
8523,10694_right,0.024656408,0.038937822,0.95441246
8524,10695_left,0.8735117,0.10141598,0.014245696
8525,10695_right,0.042888567,0.881012,0.11796128
8526,10698_left,0.9873925,0.010111938,0.008293383
8527,10698_right,0.9855269,0.011704731,0.008390024
8528,10701_left,0.041242555,0.9103108,0.0773292
8529,10701_right,0.030034998,0.7300471,0.23913461
8530,10705_left,0.9875907,0.009964548,0.0082667535
8531,10705_right,0.9493064,0.015697977,0.02781132
8532,10710_left,0.9875848,0.009970072,0.008267085
8533,10710_right,0.9853452,0.011666512,0.008851964
8534,10720_left,0.8238076,0.15991375,0.0189512
8535,10720_right,0.05833981,0.9337683,0.04440047
8536,10722_left,0.9824767,0.014232438,0.009121301
8537,10722_right,0.8950852,0.087358326,0.019684307
8538,10723_left,0.9679059,0.026539627,0.009560501
8539,10723_right,0.9165791,0.07300728,0.007872601
8540,10726_left,0.026894245,0.0498575,0.9408963
8541,10726_right,0.93762714,0.051344592,0.01410956
8542,10727_left,0.98759127,0.0099648535,0.008266386
8543,10727_right,0.98759127,0.00996484,0.008266397
8544,10729_left,0.043505464,0.95016146,0.0507819
8545,10729_right,0.042890612,0.9487871,0.052676294
8546,10731_left,0.39416084,0.59545755,0.015340718
8547,10731_right,0.30950135,0.6710749,0.020335699
8548,10732_left,0.024674827,0.03891721,0.9543887
8549,10732_right,0.96773684,0.026091304,0.010511276
8550,10734_left,0.9875871,0.009962807,0.008269447
8551,10734_right,0.9875815,0.009967041,0.00827125
8552,10737_left,0.024752058,0.044987887,0.9476336
8553,10737_right,0.04630204,0.9464857,0.049617685
8554,10743_left,0.98759115,0.009964858,0.008266409
8555,10743_right,0.98759127,0.00996484,0.0082664015
8556,10745_left,0.056606,0.9338696,0.048659723
8557,10745_right,0.07938152,0.90680623,0.046656575
8558,10748_left,0.93451077,0.052373305,0.01669026
8559,10748_right,0.8011373,0.17569199,0.023682447
8560,10751_left,0.98758477,0.009968001,0.008267992
8561,10751_right,0.98758835,0.009967055,0.008266562
8562,10752_left,0.045035206,0.877935,0.11056017
8563,10752_right,0.9819536,0.015267731,0.008235381
8564,10754_left,0.9401692,0.015719917,0.046719097
8565,10754_right,0.9874396,0.010066699,0.00830681
8566,10755_left,0.07933417,0.91110575,0.038499292
8567,10755_right,0.04411354,0.94860846,0.0513095
8568,10758_left,0.9870301,0.010424907,0.008209235
8569,10758_right,0.98748463,0.010034945,0.008277256
8570,10761_left,0.98729193,0.010222815,0.008296897
8571,10761_right,0.987586,0.009968777,0.008267918
8572,10762_left,0.04280563,0.9491568,0.05249188
8573,10762_right,0.04368094,0.95000374,0.050754298
8574,10763_left,0.044495624,0.92705506,0.071309306
8575,10763_right,0.19472845,0.7731006,0.03499641
8576,10770_left,0.98705786,0.010511094,0.008081183
8577,10770_right,0.059781145,0.9329243,0.042483266
8578,10771_left,0.056149215,0.9354783,0.04785801
8579,10771_right,0.9875037,0.010026484,0.008291755
8580,10772_left,0.04603116,0.82920814,0.15183763
8581,10772_right,0.08529949,0.8582929,0.0682334
8582,10773_left,0.047186438,0.8246256,0.111963496
8583,10773_right,0.0707784,0.7881432,0.13263476
8584,10777_left,0.73790246,0.23674019,0.024114342
8585,10777_right,0.77472353,0.20382479,0.017749611
8586,10779_left,0.9640981,0.027879437,0.012614343
8587,10779_right,0.04374727,0.9442154,0.055700522
8588,10781_left,0.98751885,0.010016265,0.0082891015
8589,10781_right,0.9875144,0.010032676,0.008265103
8590,10782_left,0.024656467,0.03894292,0.95440716
8591,10782_right,0.023977011,0.13235778,0.8715292
8592,10785_left,0.02620236,0.69343346,0.25848618
8593,10785_right,0.22962578,0.76639265,0.032892123
8594,10786_left,0.98750997,0.010021847,0.008287992
8595,10786_right,0.4626035,0.21746622,0.14834082
8596,10787_left,0.28803468,0.71687746,0.022889797
8597,10787_right,0.18157816,0.8189474,0.02243229
8598,10790_left,0.98759115,0.009964887,0.008266378
8599,10790_right,0.98759127,0.009964849,0.008266386
8600,10791_left,0.04782051,0.8938859,0.08066447
8601,10791_right,0.042292353,0.77189827,0.1492991
8602,10792_left,0.046450883,0.9352625,0.060392737
8603,10792_right,0.04472209,0.91930324,0.069022976
8604,10794_left,0.02470163,0.039107364,0.9542085
8605,10794_right,0.02466032,0.03895216,0.9543904
8606,10808_left,0.048976757,0.8913641,0.09221712
8607,10808_right,0.03257831,0.82433873,0.19865333
8608,10810_left,0.13734953,0.8419827,0.04203856
8609,10810_right,0.986476,0.010906365,0.008458346
8610,10811_left,0.024662703,0.03925271,0.95415086
8611,10811_right,0.024667444,0.03930804,0.95408803
8612,10812_left,0.9875793,0.009972802,0.008269564
8613,10812_right,0.9874653,0.010055435,0.008323639
8614,10814_left,0.9868063,0.009889451,0.0088832285
8615,10814_right,0.987591,0.009964764,0.008266495
8616,10815_left,0.04459509,0.9466299,0.052920677
8617,10815_right,0.47945708,0.54428047,0.018134473
8618,10819_left,0.040966425,0.9248179,0.07639133
8619,10819_right,0.04303187,0.94903463,0.05226573
8620,10822_left,0.97047126,0.025750766,0.008770627
8621,10822_right,0.025836756,0.53918624,0.52575207
8622,10823_left,0.9869752,0.010631701,0.007983726
8623,10823_right,0.034280084,0.70123,0.32060194
8624,10827_left,0.036658805,0.63070166,0.31124508
8625,10827_right,0.9875695,0.009982646,0.008270968
8626,10831_left,0.04196463,0.929981,0.07243485
8627,10831_right,0.052240256,0.94141865,0.04913012
8628,10832_left,0.955529,0.035692785,0.014269641
8629,10832_right,0.9875351,0.010015065,0.008267414
8630,10833_left,0.98759115,0.009964915,0.00826635
8631,10833_right,0.98759127,0.0099648535,0.008266386
8632,10835_left,0.987583,0.0099729905,0.008265357
8633,10835_right,0.98612565,0.0113288425,0.008099011
8634,10838_left,0.97935736,0.017552149,0.008553327
8635,10838_right,0.4725109,0.4267297,0.03571274
8636,10839_left,0.26998413,0.7217387,0.030637134
8637,10839_right,0.9852035,0.011761083,0.008904555
8638,10842_left,0.98758954,0.009965959,0.008266495
8639,10842_right,0.96248174,0.029436287,0.012881804
8640,10844_left,0.025270617,0.05499166,0.9370114
8641,10844_right,0.025107428,0.04130027,0.95110273
8642,10845_left,0.024661075,0.03893857,0.9544029
8643,10845_right,0.042245477,0.9449358,0.056389473
8644,10848_left,0.03406692,0.5976499,0.32930678
8645,10848_right,0.03135796,0.42129794,0.6233015
8646,10851_left,0.311888,0.52455395,0.08573568
8647,10851_right,0.027784716,0.058048233,0.93013895
8648,10853_left,0.94933563,0.039742373,0.007667754
8649,10853_right,0.024440242,0.042797107,0.9503954
8650,10854_left,0.024568586,0.07960509,0.9105002
8651,10854_right,0.026051993,0.048710965,0.94269437
8652,10861_left,0.12640893,0.8259435,0.051770113
8653,10861_right,0.9872531,0.010232807,0.008358671
8654,10864_left,0.09765914,0.8943604,0.034528088
8655,10864_right,0.040878896,0.9331882,0.06454763
8656,10865_left,0.044167317,0.9462093,0.0531693
8657,10865_right,0.08909359,0.90879136,0.043215748
8658,10873_left,0.9295359,0.059114818,0.014643736
8659,10873_right,0.46139675,0.5445355,0.021665668
8660,10874_left,0.024434555,0.045780916,0.947922
8661,10874_right,0.024863604,0.039506197,0.9533053
8662,10879_left,0.117218815,0.8600831,0.058922973
8663,10879_right,0.9868868,0.010551734,0.008375327
8664,10883_left,0.98756,0.009987596,0.008273182
8665,10883_right,0.8623838,0.11858673,0.019538572
8666,10884_left,0.9875093,0.010003667,0.008311725
8667,10884_right,0.98696005,0.010428579,0.008457427
8668,10886_left,0.032753948,0.7259998,0.21349904
8669,10886_right,0.9875842,0.009970688,0.008265826
8670,10891_left,0.02475797,0.039143726,0.9539305
8671,10891_right,0.043885984,0.9471996,0.052627414
8672,10897_left,0.041332748,0.66970056,0.2598069
8673,10897_right,0.9823093,0.01483753,0.008410118
8674,10903_left,0.043433324,0.9423204,0.058335703
8675,10903_right,0.04130469,0.94191283,0.059340034
8676,10904_left,0.056547217,0.93031657,0.04987031
8677,10904_right,0.024176339,0.06263656,0.9368349
8678,10907_left,0.9875894,0.009966505,0.008266366
8679,10907_right,0.9875844,0.0099703735,0.008267711
8680,10908_left,0.026404422,0.046910163,0.94371605
8681,10908_right,0.07747518,0.8872544,0.073303595
8682,10913_left,0.9875907,0.009965046,0.008266702
8683,10913_right,0.9875907,0.009965234,0.008266694
8684,10915_left,0.98759127,0.009964849,0.008266386
8685,10915_right,0.98759043,0.009964251,0.008267015
8686,10916_left,0.033215735,0.5607781,0.47035778
8687,10916_right,0.98759127,0.0099648535,0.008266386
8688,10919_left,0.98759115,0.009964877,0.008266386
8689,10919_right,0.98759127,0.00996484,0.008266409
8690,10920_left,0.043845627,0.9497464,0.050762843
8691,10920_right,0.3594678,0.6197803,0.019320197
8692,10923_left,0.041810077,0.9460561,0.056229793
8693,10923_right,0.9871743,0.010295742,0.0083749555
8694,10924_left,0.98442346,0.012349889,0.008903104
8695,10924_right,0.98747593,0.010060372,0.008277283
8696,10925_left,0.59546036,0.30943146,0.028199458
8697,10925_right,0.985617,0.011356777,0.008959501
8698,10930_left,0.98754996,0.009999012,0.00827362
8699,10930_right,0.9852942,0.01164319,0.009032517
8700,10931_left,0.022201372,0.10942042,0.90961856
8701,10931_right,0.27409324,0.67737144,0.035312016
8702,10934_left,0.043723978,0.9497546,0.05076372
8703,10934_right,0.043244105,0.9450005,0.055238344
8704,10936_left,0.025042135,0.03981068,0.95286316
8705,10936_right,0.02774935,0.18752576,0.78446
8706,10940_left,0.98730856,0.010189289,0.008331633
8707,10940_right,0.98759127,0.009964849,0.008266386
8708,10941_left,0.96260434,0.02947544,0.010118593
8709,10941_right,0.080790326,0.91257584,0.03406148
8710,10942_left,0.46948949,0.48126253,0.029497776
8711,10942_right,0.045909896,0.8586922,0.0995847
8712,10943_left,0.025437271,0.041929472,0.95097893
8713,10943_right,0.043126892,0.7603391,0.16399707
8714,10945_left,0.041261744,0.7737666,0.17248935
8715,10945_right,0.90497285,0.0728758,0.0127239125
8716,10947_left,0.98759115,0.009964844,0.008266413
8717,10947_right,0.98759115,0.00996483,0.008266409
8718,10952_left,0.025502438,0.04916352,0.94284797
8719,10952_right,0.024657045,0.0389556,0.9543964
8720,10954_left,0.024723742,0.03911705,0.95413446
8721,10954_right,0.02566496,0.045079328,0.9483706
8722,10960_left,0.024781797,0.03893538,0.9541691
8723,10960_right,0.041256227,0.8153681,0.1264704
8724,10961_left,0.9875901,0.009965714,0.00826651
8725,10961_right,0.9872273,0.010307031,0.008252758
8726,10962_left,0.02489691,0.0390661,0.95359206
8727,10962_right,0.9872972,0.010210192,0.008286804
8728,10963_left,0.04996991,0.94330007,0.047879547
8729,10963_right,0.040843196,0.94166565,0.061724782
8730,10966_left,0.98759127,0.00996484,0.008266397
8731,10966_right,0.987591,0.009964717,0.008266519
8732,10969_left,0.98420435,0.008456343,0.011362737
8733,10969_right,0.9208057,0.0057333144,0.07742663
8734,10970_left,0.024411658,0.04158521,0.9515662
8735,10970_right,0.024769105,0.03918286,0.9539986
8736,10974_left,0.28815025,0.707366,0.029620647
8737,10974_right,0.041724082,0.85852987,0.109628305
8738,10975_left,0.9875907,0.009965286,0.008266386
8739,10975_right,0.98758906,0.009965639,0.008267117
8740,10976_left,0.02473358,0.039613795,0.95364106
8741,10976_right,0.043109167,0.8515676,0.10626204
8742,10977_left,0.047622107,0.94062936,0.055191677
8743,10977_right,0.9673381,0.029285602,0.00706961
8744,10983_left,0.8385498,0.15684387,0.010514223
8745,10983_right,0.8883527,0.09885017,0.011169338
8746,10987_left,0.98523015,0.011840165,0.008651872
8747,10987_right,0.98750997,0.010028912,0.0082809245
8748,10988_left,0.96303844,0.032820884,0.008010118
8749,10988_right,0.9671009,0.027646884,0.010089887
8750,10989_left,0.049517058,0.9424425,0.050214387
8751,10989_right,0.042533804,0.94418067,0.055622622
8752,10994_left,0.033573978,0.80576456,0.20057364
8753,10994_right,0.078600705,0.899489,0.06144142
8754,10996_left,0.024671476,0.038921237,0.95439583
8755,10996_right,0.9875795,0.009961664,0.008274
8756,11003_left,0.20959903,0.78688204,0.02763493
8757,11003_right,0.98711187,0.010300052,0.008553481
8758,11005_left,0.034701474,0.89856046,0.09846727
8759,11005_right,0.050442062,0.8764153,0.098873526
8760,11007_left,0.05320241,0.93978393,0.04805303
8761,11007_right,0.98757756,0.009975839,0.008267289
8762,11008_left,0.025837129,0.038887907,0.95227593
8763,11008_right,0.28623587,0.68230915,0.023799652
8764,11010_left,0.07179353,0.89716935,0.05921942
8765,11010_right,0.04379357,0.9467555,0.052553408
8766,11013_left,0.06358032,0.9274254,0.04505962
8767,11013_right,0.027694535,0.13170688,0.8513711
8768,11023_left,0.024646096,0.03923084,0.95410866
8769,11023_right,0.024666566,0.038957626,0.95438075
8770,11026_left,0.042395223,0.93423444,0.06662355
8771,11026_right,0.35807303,0.60756207,0.022169802
8772,11031_left,0.89459294,0.08018409,0.021713143
8773,11031_right,0.9372852,0.049580123,0.016738517
8774,11032_left,0.042972047,0.9465851,0.053944424
8775,11032_right,0.024627585,0.44506878,0.6258971
8776,11035_left,0.98684627,0.010274734,0.008624187
8777,11035_right,0.98749095,0.009983721,0.008317151
8778,11037_left,0.57369494,0.39184207,0.020069266
8779,11037_right,0.9875894,0.009965225,0.008267081
8780,11040_left,0.95162404,0.034177713,0.013836105
8781,11040_right,0.97863775,0.016648248,0.0103611965
8782,11041_left,0.98758954,0.009965432,0.008267133
8783,11041_right,0.987591,0.009965032,0.008266409
8784,11043_left,0.037665993,0.9074025,0.09580565
8785,11043_right,0.076254226,0.85745174,0.10667074
8786,11048_left,0.024752986,0.038893886,0.95421
8787,11048_right,0.7095278,0.21437673,0.028136397
8788,11049_left,0.2667403,0.71801215,0.033185307
8789,11049_right,0.98759115,0.009964849,0.008266456
8790,11050_left,0.024654929,0.03893797,0.95441467
8791,11050_right,0.02466567,0.038966425,0.95437795
8792,11053_left,0.9824154,0.014198386,0.00909236
8793,11053_right,0.04752459,0.943267,0.052499734
8794,11054_left,0.0395543,0.81337714,0.13942839
8795,11054_right,0.043973334,0.94739324,0.052302025
8796,11056_left,0.44828114,0.54365003,0.01844664
8797,11056_right,0.053742215,0.91424274,0.06881371
8798,11057_left,0.98546195,0.011711474,0.008682275
8799,11057_right,0.98717016,0.0102817975,0.008381428
8800,11058_left,0.023051472,0.14286254,0.8682151
8801,11058_right,0.043204993,0.89634687,0.083688945
8802,11067_left,0.059421107,0.30322146,0.5170648
8803,11067_right,0.9875015,0.010052943,0.008249538
8804,11069_left,0.98638576,0.01102792,0.008368622
8805,11069_right,0.04961123,0.9330913,0.056427624
8806,11072_left,0.024577282,0.055992965,0.93582916
8807,11072_right,0.044103827,0.9483169,0.05164848
8808,11079_left,0.9875717,0.00998152,0.008268442
8809,11079_right,0.025446612,0.05066073,0.93982327
8810,11080_left,0.98759127,0.009964877,0.008266378
8811,11080_right,0.9875909,0.00996515,0.008266222
8812,11083_left,0.1771725,0.8095767,0.026999053
8813,11083_right,0.025061997,0.052066956,0.94276416
8814,11085_left,0.15298317,0.82895964,0.047988374
8815,11085_right,0.9853307,0.011967919,0.008386565
8816,11087_left,0.98759127,0.00996484,0.0082664015
8817,11087_right,0.9875865,0.009963551,0.0082696965
8818,11089_left,0.98759115,0.009964849,0.0082664015
8819,11089_right,0.9875608,0.009945895,0.008288674
8820,11091_left,0.034902196,0.84776855,0.12794994
8821,11091_right,0.9010386,0.07426943,0.026926894
8822,11095_left,0.16577184,0.81971824,0.028050259
8823,11095_right,0.73666227,0.23809005,0.010679163
8824,11097_left,0.98042864,0.016344283,0.008901429
8825,11097_right,0.9875838,0.009970109,0.008268321
8826,11098_left,0.042395946,0.9385945,0.061512902
8827,11098_right,0.0680747,0.9255525,0.037614867
8828,11099_left,0.04276965,0.94886094,0.052838545
8829,11099_right,0.039043803,0.9145658,0.09064581
8830,11101_left,0.02466265,0.038952697,0.9543859
8831,11101_right,0.20468515,0.79291254,0.024939653
8832,11106_left,0.98759127,0.0099648535,0.008266386
8833,11106_right,0.98759127,0.00996484,0.0082664015
8834,11113_left,0.03137675,0.21903066,0.801661
8835,11113_right,0.08848316,0.8960174,0.042851716
8836,11114_left,0.915331,0.06382829,0.015738728
8837,11114_right,0.42586854,0.22508408,0.16818233
8838,11115_left,0.3882307,0.27308616,0.22622813
8839,11115_right,0.39114425,0.05958877,0.387012
8840,11117_left,0.98759127,0.009964849,0.008266386
8841,11117_right,0.98759115,0.009964821,0.00826642
8842,11119_left,0.98207664,0.014489961,0.0081508495
8843,11119_right,0.7477727,0.1992488,0.03938141
8844,11120_left,0.055873264,0.76367265,0.1778266
8845,11120_right,0.04488442,0.9459409,0.052589014
8846,11121_left,0.98532605,0.011170702,0.00937007
8847,11121_right,0.98741806,0.009986804,0.008369072
8848,11122_left,0.93418235,0.07289085,0.00475687
8849,11122_right,0.9874582,0.010096814,0.008229736
8850,11123_left,0.043677315,0.9499178,0.050829083
8851,11123_right,0.04712769,0.9434106,0.05218999
8852,11124_left,0.94948715,0.03830481,0.014580633
8853,11124_right,0.9875151,0.01001428,0.008269654
8854,11125_left,0.02490365,0.0422813,0.95058334
8855,11125_right,0.02579764,0.060346726,0.93191224
8856,11127_left,0.028694296,0.23937927,0.74960315
8857,11127_right,0.03089245,0.5563705,0.47902548
8858,11129_left,0.98758715,0.009967766,0.008267487
8859,11129_right,0.024463592,0.04671003,0.9486949
8860,11130_left,0.059147593,0.9283825,0.050277922
8861,11130_right,0.9772041,0.014336808,0.015529228
8862,11132_left,0.044920802,0.94891113,0.04997641
8863,11132_right,0.044972073,0.94916075,0.04969795
8864,11136_left,0.16516703,0.8255189,0.025721146
8865,11136_right,0.17375538,0.8187102,0.027686253
8866,11138_left,0.044267792,0.9475497,0.051802773
8867,11138_right,0.046101544,0.8796984,0.088651754
8868,11142_left,0.06504062,0.9173898,0.056338724
8869,11142_right,0.021221248,0.11634422,0.87835
8870,11143_left,0.98719984,0.010287107,0.008312913
8871,11143_right,0.98726416,0.010185116,0.008448922
8872,11147_left,0.026678057,0.12739745,0.85140526
8873,11147_right,0.03881645,0.92019176,0.083926745
8874,11149_left,0.9835014,0.013575846,0.008525285
8875,11149_right,0.98459435,0.012371893,0.0083125075
8876,11152_left,0.9797633,0.015476183,0.011479722
8877,11152_right,0.9875825,0.009973057,0.008265979
8878,11153_left,0.987591,0.009964985,0.008266339
8879,11153_right,0.92788833,0.06645661,0.0091471905
8880,11155_left,0.024690563,0.03912943,0.95416844
8881,11155_right,0.05350099,0.9212782,0.06110293
8882,11156_left,0.12927051,0.8547682,0.048555423
8883,11156_right,0.039350092,0.91995776,0.083273575
8884,11157_left,0.98759127,0.009964849,0.008266393
8885,11157_right,0.9875909,0.009964689,0.008266624
8886,11158_left,0.98759115,0.009964887,0.008266413
8887,11158_right,0.98759127,0.00996484,0.008266405
8888,11159_left,0.9455236,0.04847704,0.00677137
8889,11159_right,0.6828463,0.14740244,0.08264238
8890,11161_left,0.9655457,0.029992267,0.009792902
8891,11161_right,0.95792425,0.038495876,0.0081138145
8892,11162_left,0.9875896,0.009965362,0.008266741
8893,11162_right,0.9873073,0.010190905,0.008341918
8894,11163_left,0.9201714,0.019905398,0.040040817
8895,11163_right,0.74973196,0.16424814,0.037905727
8896,11164_left,0.0305505,0.16644582,0.8047455
8897,11164_right,0.07882727,0.91615146,0.03879211
8898,11165_left,0.98580223,0.011464975,0.008505225
8899,11165_right,0.9875887,0.009967177,0.008266307
8900,11169_left,0.71089345,0.18831597,0.048280258
8901,11169_right,0.9840491,0.012719845,0.009061518
8902,11176_left,0.9874901,0.01004745,0.008272815
8903,11176_right,0.98758346,0.00996994,0.008266929
8904,11178_left,0.6976691,0.3213102,0.011199069
8905,11178_right,0.9365075,0.052586313,0.011687726
8906,11180_left,0.98759115,0.009964849,0.008266413
